Id,SalePrice
2735,136071.25905239233
2736,143009.91270581444
2737,126181.52615331202
2738,134111.02057239265
2739,162675.59709286207
2740,137066.01767096343
2741,145336.0864860342
2742,155700.579656274
2743,148556.13499921368
2744,155024.09633318143
2745,137131.3813803224
2746,135500.7529982975
2747,157792.49965559383
2748,122587.39986964322
2749,132317.79467292211
2750,139282.2124085102
2751,130403.18092827237
2752,229729.3843940983
2753,147961.84589851525
2754,214082.99580576416
2755,129027.04767253024
2756,99896.22136356952
2757,76743.85957177743
2758,87703.43080930253
2759,159745.96358494594
2760,135514.85647634685
2761,146611.61014595814
2762,144289.39700516418
2763,190535.94697313756
2764,171021.7888168007
2765,264880.30674145924
2766,145284.7874219102
2767,92630.68136032813
2768,131476.90267246717
2769,133099.8078746071
2770,152770.5667664517
2771,119309.44230259443
2772,126920.56034157096
2773,147944.16710346012
2774,143965.41207359143
2775,132390.5761796427
2776,144585.0718083835
2777,154664.0926749389
2778,128384.56637800601
2779,127232.83295829294
2780,110829.3037659
2781,104100.75862905392
2782,96387.00358259433
2783,104834.13825079968
2784,124205.45979160757
2785,139287.82102281376
2786,76936.22709400955
2787,117397.90168376383
2788,86884.85977965158
2789,204560.02197800024
2790,101255.9724106155
2791,119351.25951173906
2792,76079.79803709354
2793,173179.00015075196
2794,105733.43899136156
2795,120151.09455888797
2796,104751.16781574266
2797,182731.84807490604
2798,125401.69495433627
2799,118233.94256336776
2800,72007.69005979662
2801,115900.52079305351
2802,139903.0778674712
2803,156723.73804814953
2804,147032.772956472
2805,101199.44246136199
2806,89279.64651151563
2807,157671.11063205055
2808,153718.26630325842
2809,134426.0620919073
2810,137149.42047970835
2811,162033.89578431664
2812,142485.6975644893
2813,160717.95240040717
2814,156073.7360680941
2815,102651.0894836548
2816,239419.63633361115
2817,148694.29412957904
2818,127089.72320501722
2819,171316.87828659365
2820,140697.46315122474
2821,109878.13750593047
2822,189154.63868378458
2823,254213.08708420495
2824,186589.7517917549
2825,161089.7236943024
2826,135078.80823686946
2827,146198.2753192649
2828,214147.76295299822
2829,187857.56942191173
2830,224498.6457078717
2831,187337.52903406587
2832,229112.6928068336
2833,283094.70643834583
2834,204715.56345204782
2835,213433.6651343701
2836,194137.01863012154
2837,164267.40108135395
2838,146123.45374612132
2839,180132.37786531833
2840,197191.74131770147
2841,201647.34294459963
2842,215099.88211284403
2843,145890.16542165575
2844,156748.02283256472
2845,121364.28393356498
2846,205752.0187153148
2847,195856.39206357155
2848,209408.80239223476
2849,211004.37514427525
2850,274276.804633236
2851,240012.07944222883
2852,227529.28382175267
2853,239545.82679133123
2854,136710.50130936335
2855,206213.77139778956
2856,204782.11174308625
2857,189957.98362347938
2858,202588.2439768478
2859,141076.0887979119
2860,131571.6062761391
2861,128943.82927154707
2862,196904.01016490252
2863,123255.99128459807
2864,245698.0258993177
2865,134071.73139123406
2866,150139.67564022026
2867,97816.18882097147
2868,115414.97412298084
2869,119583.16695636293
2870,152423.819352958
2871,103196.83215395661
2872,59672.214688353764
2873,111825.17332962643
2874,142417.5093521232
2875,116830.97228815689
2876,161132.61173635206
2877,145141.06590090872
2878,168036.72982364713
2879,152330.96150592368
2880,104086.93855453418
2881,147623.07315209467
2882,170473.6828722494
2883,183517.10341544411
2884,185773.4146694615
2885,182790.0343002387
2886,206343.41544279936
2887,98236.8992368218
2888,134319.48725512545
2889,64111.168591643494
2890,87313.15090583642
2891,131846.018751428
2892,56617.41726604535
2893,102743.56278588588
2894,58498.61284184896
2895,306602.5190009031
2896,287723.4803063707
2897,192479.27220188186
2898,148340.72228404687
2899,219044.4910125284
2900,153633.05604119765
2901,188812.61059449986
2902,182587.10809384153
2903,336526.2236170327
2904,349182.4996192226
2905,114527.18059705546
2906,208730.53846522482
2907,113659.78828834684
2908,128742.37377040232
2909,145349.14915055735
2910,89728.8178743801
2911,87998.79573303678
2912,148617.3503258626
2913,93812.34208758017
2914,85819.6126229103
2915,90707.39936465154
2916,90581.32801556904
2917,159843.68986354268
2918,119852.61425614127
2919,232611.93223652654
